Global Flag,Major Flag,SMC Flag,Commercial Flag,IT Spend,Employee Count,PC Count,Size,Tech Support,Discount,New Engagement Strategy,New Product Adoption,Planning Summit,Revenue,Direct Treatment Effect: Tech Support,Total Treatment Effect: Tech Support,Direct Treatment Effect: Discount,Total Treatment Effect: Discount,Direct Treatment Effect: New Engagement Strategy,Total Treatment Effect: New Engagement Strategy
0,1,0,1,7875,70,44,13201,1,0,1,0,1,17661.64,5264.02,6188.25,660.0500000000001,660.0500000000001,0,0
1,0,1,1,46370,32,16,135003,1,0,0,1,0,31069.08,8200.06,9124.29,5750.150000000001,5750.150000000001,0,0
1,0,1,1,10046,134,93,16350,0,1,1,0,0,10816.99,5827.0,6751.23,-182.5,-182.5,0,0
1,0,0,0,25309,192,91,62329,0,1,1,0,1,15072.24,6746.58,7670.81,2116.4500000000003,2116.4500000000003,0,0
0,1,0,1,32848,97,87,72575,0,1,1,0,1,24153.8,6451.5,7375.73,3628.75,3628.75,0,0
0,1,0,0,19117,163,135,73369,0,1,1,0,1,16029.02,6467.38,7391.61,3668.4500000000003,3668.4500000000003,0,0
0,0,1,1,32099,42,20,104276,1,0,0,0,0,23468.17,7085.52,8009.75,5213.8,5213.8,0,0
0,0,0,0,91037,56,42,331603,1,1,0,1,1,56815.67,11632.060000000001,12556.29,16580.15,16580.15,0,0
0,0,0,0,79376,19,15,251891,1,0,0,1,0,36800.32,10037.82,10962.05,12594.550000000001,12594.550000000001,0,0
0,0,0,1,42795,234,115,81614,0,1,0,0,0,23951.06,6632.28,7556.51,4080.7000000000003,4080.7000000000003,0,0
0,1,0,1,128679,58,52,269239,1,1,0,1,1,70772.92,10384.779999999999,11309.01,13461.95,13461.95,0,0
0,1,1,0,50269,103,80,196886,0,1,0,0,0,29266.23,8937.720000000001,9861.95,9844.300000000001,9844.300000000001,0,0
0,0,1,1,35054,117,103,76441,0,1,0,0,0,20227.46,6528.82,7453.05,3822.05,3822.05,0,0
1,1,0,0,13184,75,35,36629,1,0,1,1,1,17620.93,6232.58,7156.81,831.45,831.45,0,0
0,0,0,1,66508,102,59,144564,0,1,0,0,0,34084.82,7891.280000000001,8815.51,7228.200000000001,7228.200000000001,0,0
1,0,0,0,32826,57,50,66662,1,0,0,1,0,21737.43,6833.24,7757.47,2333.1000000000004,2333.1000000000004,0,0
0,0,0,1,7730,124,64,12430,0,1,1,0,0,11869.21,5248.6,6172.83,621.5,621.5,0,0
0,0,0,0,39812,100,70,123626,0,1,0,0,0,20456.35,7472.52,8396.75,6181.3,6181.3,0,0
0,0,0,0,52033,13,8,198243,1,0,0,1,0,29021.04,8964.86,9889.09,9912.150000000001,9912.150000000001,0,0
0,0,1,1,46132,90,68,91457,0,1,0,0,0,25685.03,6829.14,7753.37,4572.85,4572.85,0,0
0,0,0,1,41508,160,125,121621,0,1,0,0,0,27976.9,7432.42,8356.65,6081.05,6081.05,0,0
0,0,1,0,28526,14,8,83352,1,0,0,1,0,21570.09,6667.04,7591.27,4167.6,4167.6,0,0
0,0,1,1,11636,49,25,40789,0,0,1,0,1,13975.89,5815.78,6740.01,2039.45,2039.45,0,0
1,1,0,0,33313,65,33,107501,1,0,0,1,0,24646.6,7650.02,8574.25,4375.05,4375.05,0,0
0,0,0,1,80327,162,88,140431,0,1,0,0,0,38220.84,7808.62,8732.85,7021.55,7021.55,0,0
1,0,1,0,29022,207,105,58193,0,1,1,0,1,13434.9,6663.860000000001,7588.09,1909.65,1909.65,0,0
0,0,1,0,8215,151,155,29131,0,1,1,1,0,10348.48,5582.62,6506.85,1456.5500000000002,1456.5500000000002,0,0
1,0,0,1,18060,178,104,58832,0,1,1,0,1,16986.77,6676.64,7600.87,1941.6000000000004,1941.6000000000004,0,0
0,1,1,1,201150,102,49,302338,1,1,0,1,1,89918.01,11046.76,11970.99,15116.900000000001,15116.900000000001,0,0
1,0,1,1,28905,128,92,68520,0,1,1,0,1,18688.21,6870.4,7794.63,2426.0,2426.0,0,0
0,0,0,1,9588,91,32,19051,0,0,1,0,0,12643.48,5381.02,6305.25,952.5500000000001,952.5500000000001,0,0
0,0,0,1,92930,99,85,143049,0,1,0,0,0,38993.56,7860.98,8785.21,7152.450000000001,7152.450000000001,0,0
0,1,1,0,14965,17,10,27237,1,0,1,1,1,17376.08,5544.74,6468.97,1361.8500000000001,1361.8500000000001,0,0
0,0,0,1,41484,165,73,88402,0,1,0,1,0,27429.21,6768.04,7692.27,4420.1,4420.1,0,0
0,0,1,1,8804,136,78,28228,0,1,1,0,0,12677.06,5564.56,6488.79,1411.4,1411.4,0,0
1,1,1,1,21390,15,11,69100,1,0,1,0,1,24513.22,6882.0,7806.23,2455.0,2455.0,0,0
0,0,0,1,65133,332,238,169857,0,1,0,0,0,33936.23,8397.14,9321.37,8492.85,8492.85,0,0
0,0,0,1,39584,76,62,144185,1,0,0,0,0,27723.01,7883.700000000001,8807.93,7209.25,7209.25,0,0
1,0,0,1,77361,205,118,158555,0,1,0,0,0,37253.68,8671.1,9595.33,6927.75,6927.75,0,0
0,0,0,1,16166,32,23,48873,1,0,1,1,1,22661.58,5977.46,6901.69,2443.65,2443.65,0,0
0,0,0,0,127987,90,44,262066,1,1,0,1,1,60618.71,10241.32,11165.55,13103.300000000001,13103.300000000001,0,0
0,0,0,1,32773,37,27,84161,1,0,0,1,0,26301.66,6683.22,7607.45,4208.05,4208.05,0,0
0,0,0,1,14261,115,122,41037,0,1,1,0,1,15404.76,5820.74,6744.97,2051.85,2051.85,0,0
0,0,1,1,12013,381,172,26333,0,1,1,1,1,16678.34,5526.66,6450.89,1316.65,1316.65,0,0
0,0,0,1,38388,221,103,144029,0,1,1,1,1,28965.96,7880.58,8804.81,7201.450000000001,7201.450000000001,0,0
0,1,0,1,7595,91,65,18039,0,0,1,0,0,12709.93,5360.78,6285.01,901.95,901.95,0,0
0,0,1,1,43476,90,36,132937,0,1,0,1,0,29973.47,7658.74,8582.97,6646.85,6646.85,0,0
0,1,1,0,22517,25,9,37063,1,0,1,1,1,19479.13,5741.26,6665.49,1853.15,1853.15,0,0
1,0,1,0,89043,129,96,261807,0,1,0,1,0,44102.22,10736.14,11660.37,12090.35,12090.35,0,0
0,0,0,1,16683,30,24,34448,1,0,1,0,1,20116.59,5688.96,6613.19,1722.4,1722.4,0,0
0,0,1,1,10237,25,10,40039,1,0,1,1,1,21676.91,5800.78,6725.01,2001.95,2001.95,0,0
0,0,0,1,28351,87,31,59315,0,0,1,0,1,16526.11,6186.3,7110.53,2965.75,2965.75,0,0
0,0,1,1,31344,44,14,81985,1,0,0,1,0,23547.23,6639.7,7563.93,4099.25,4099.25,0,0
0,0,0,1,108055,164,75,221725,0,1,0,0,1,46730.03,9434.5,10358.73,11086.25,11086.25,0,0
1,1,0,0,15787,87,32,28185,0,0,1,0,0,10803.96,6063.7,6987.93,409.25,409.25,0,0
1,0,0,0,50356,28,10,136535,1,0,0,0,0,25748.3,8230.7,9154.93,5826.75,5826.75,0,0
0,0,1,1,9331,45,23,36903,0,0,1,0,1,13445.64,5738.06,6662.29,1845.15,1845.15,0,0
0,0,0,1,26220,55,23,104890,1,0,1,1,1,27194.3,7097.8,8022.03,5244.5,5244.5,0,0
0,1,1,1,38059,12,9,71470,1,0,0,1,0,31467.47,6429.4,7353.63,3573.5,3573.5,0,0
1,0,0,1,53332,78,29,153240,1,1,0,1,0,39770.81,8564.8,9489.03,6662.0,6662.0,0,0
0,0,0,1,54443,76,33,150057,1,1,0,1,0,38766.51,8001.139999999999,8925.37,7502.85,7502.85,0,0
1,0,1,0,29199,83,67,62185,0,0,0,0,0,13131.74,6743.7,7667.93,2109.25,2109.25,0,0
0,0,0,1,13780,83,85,42587,0,0,1,0,1,14332.82,5851.74,6775.97,2129.35,2129.35,0,0
0,1,1,1,193573,78,43,329477,1,1,0,0,1,89783.13,11589.54,12513.77,16473.850000000002,16473.850000000002,0,0
0,0,0,1,6504,239,155,25599,0,1,1,0,1,14127.9,5511.98,6436.21,1279.95,1279.95,0,0
0,0,0,1,14958,150,120,28432,0,1,1,0,1,15887.33,5568.64,6492.87,1421.6000000000001,1421.6000000000001,0,0
0,0,0,1,44712,20,17,111410,1,0,0,0,0,26226.7,7228.200000000001,8152.43,5570.5,5570.5,0,0
0,0,0,1,50106,15,9,94434,1,0,0,1,0,30747.07,6888.68,7812.91,4721.7,4721.7,0,0
0,1,1,0,139981,78,29,209017,1,1,0,1,1,65314.33,9180.34,10104.57,10450.85,10450.85,0,0
0,0,1,0,59820,50,22,99297,1,0,0,1,0,28335.9,6985.9400000000005,7910.17,4964.85,4964.85,0,0
0,0,0,1,15276,26,23,32983,1,0,1,1,1,20899.83,5659.66,6583.89,1649.15,1649.15,0,0
0,0,1,1,14390,161,81,42053,0,1,1,1,1,16336.09,5841.06,6765.29,2102.65,2102.65,0,0
1,1,1,1,220736,136,75,337383,1,1,0,1,1,97981.84,12247.66,13171.89,15869.150000000001,15869.150000000001,0,0
0,0,0,1,135126,64,26,335529,1,1,0,0,1,72098.15,11710.58,12634.81,16776.45,16776.45,0,0
1,0,1,1,79201,27,21,145495,1,0,0,1,0,40562.5,8409.9,9334.13,6274.75,6274.75,0,0
1,0,0,0,9242,28,25,32011,1,0,1,0,1,13902.7,6140.22,7064.45,600.5500000000002,600.5500000000002,0,0
0,0,1,1,5226,41,34,11585,1,0,1,1,1,17484.39,5231.7,6155.93,579.25,579.25,0,0
0,0,1,1,60802,111,56,172979,0,1,0,0,0,32853.56,8459.58,9383.81,8648.95,8648.95,0,0
0,0,1,0,21810,72,59,47782,0,0,1,1,0,11219.6,5955.64,6879.87,2389.1,2389.1,0,0
0,0,1,1,84939,11,7,177401,1,0,0,1,0,40461.0,8548.02,9472.25,8870.050000000001,8870.050000000001,0,0
0,0,0,0,12252,114,63,36559,0,1,1,0,0,9657.99,5731.18,6655.41,1827.95,1827.95,0,0
0,0,0,1,66840,139,140,111464,0,1,0,0,0,30711.74,7229.280000000001,8153.51,5573.200000000001,5573.200000000001,0,0
0,0,0,0,38729,44,16,63104,1,0,0,1,0,23682.78,6262.08,7186.31,3155.2000000000003,3155.2000000000003,0,0
0,0,0,0,92581,27,14,164374,1,0,0,1,0,39433.87,8287.48,9211.71,8218.7,8218.7,0,0
1,1,0,0,27603,49,37,55637,1,0,1,0,1,19068.26,6612.74,7536.97,1781.8500000000004,1781.8500000000004,0,0
1,0,1,1,16196,205,201,25390,0,1,1,1,1,17120.74,6007.8,6932.03,269.5,269.5,0,0
0,0,1,1,5916,21,7,15933,1,0,1,0,1,17033.07,5318.66,6242.89,796.6500000000001,796.6500000000001,0,0
0,1,1,0,63017,17,12,197823,1,0,0,1,0,32295.49,8956.46,9880.69,9891.150000000001,9891.150000000001,0,0
0,1,0,1,65061,66,45,217173,1,1,0,1,1,52225.35,9343.46,10267.69,10858.650000000001,10858.650000000001,0,0
0,0,1,0,149218,189,72,495176,0,1,0,0,1,65165.1,14903.52,15827.75,24758.800000000003,24758.800000000003,0,0
0,0,0,1,30962,11,8,77487,1,0,0,0,0,23590.59,6549.74,7473.97,3874.3500000000004,3874.3500000000004,0,0
0,0,0,1,26038,36,20,43069,1,0,1,0,1,22227.57,5861.38,6785.61,2153.4500000000003,2153.4500000000003,0,0
0,0,1,1,18880,60,22,46731,0,0,1,0,1,13962.71,5934.62,6858.85,2336.55,2336.55,0,0
1,0,0,0,66083,47,44,141495,1,0,0,1,0,31730.58,8329.9,9254.13,6074.75,6074.75,0,0
0,1,0,1,38896,93,44,102445,0,1,0,0,0,26628.18,7048.9,7973.13,5122.25,5122.25,0,0
0,1,1,0,111502,52,27,329864,1,1,0,1,1,65591.65,11597.279999999999,12521.51,16493.2,16493.2,0,0
0,0,0,0,59296,97,41,158405,0,1,0,0,0,26783.44,8168.1,9092.33,7920.25,7920.25,0,0
0,0,0,1,154245,72,53,240364,1,1,0,0,1,72172.11,9807.279999999999,10731.51,12018.2,12018.2,0,0
0,0,0,1,8055,70,46,12826,1,0,1,1,1,17918.61,5256.52,6180.75,641.3000000000001,641.3000000000001,0,0
0,0,0,1,73523,100,66,171790,1,1,0,1,0,45988.78,8435.8,9360.03,8589.5,8589.5,0,0
0,0,1,1,120671,42,24,199821,1,1,0,1,1,61330.92,8996.42,9920.65,9991.050000000001,9991.050000000001,0,0
0,0,1,1,12876,323,134,40410,0,1,1,0,1,15436.6,5808.2,6732.43,2020.5,2020.5,0,0
0,0,1,0,38401,94,52,79614,0,1,0,0,0,17459.65,6592.28,7516.51,3980.7000000000003,3980.7000000000003,0,0
0,0,1,1,85099,39,20,294813,1,0,0,0,0,42560.81,10896.26,11820.49,14740.650000000001,14740.650000000001,0,0
0,0,1,1,133737,37,31,226709,1,1,0,1,1,66433.76,9534.18,10458.41,11335.45,11335.45,0,0
0,0,0,0,85720,30,18,154968,1,0,0,1,0,36048.88,8099.360000000001,9023.59,7748.400000000001,7748.400000000001,0,0
0,0,1,1,156436,44,41,402470,1,1,0,1,1,85387.95,13049.400000000001,13973.63,20123.5,20123.5,0,0
0,0,1,0,41387,66,46,94789,1,0,0,1,0,24498.09,6895.78,7820.01,4739.45,4739.45,0,0
0,0,0,1,34974,86,43,103454,0,0,0,0,0,18552.83,7069.08,7993.31,5172.700000000001,5172.700000000001,0,0
0,0,0,1,106073,52,35,225880,1,1,0,1,1,59743.99,9517.6,10441.83,11294.0,11294.0,0,0
0,0,1,1,87228,102,47,334867,0,1,0,0,1,49780.61,11697.34,12621.57,16743.350000000002,16743.350000000002,0,0
1,0,1,1,46644,42,15,135638,1,0,0,1,0,32277.25,8212.76,9136.99,5781.900000000001,5781.900000000001,0,0
1,0,0,0,11107,38,24,26321,1,0,1,1,1,15569.73,6026.42,6950.65,316.0500000000002,316.0500000000002,0,0
0,0,0,0,6089,138,73,17813,0,1,1,1,0,9270.22,5356.26,6280.49,890.6500000000001,890.6500000000001,0,0
1,0,1,1,29588,110,61,118817,0,1,1,0,1,22263.44,7876.34,8800.57,4940.85,4940.85,0,0
1,1,0,0,77070,66,23,132529,1,1,0,1,0,43464.37,8150.58,9074.81,5626.450000000001,5626.450000000001,0,0
1,0,1,1,27625,143,60,48655,0,1,1,0,1,18246.15,6473.1,7397.33,1432.75,1432.75,0,0
1,0,1,1,81530,84,35,145576,1,1,0,1,0,45467.4,8411.52,9335.75,6278.8,6278.8,0,0
0,0,0,1,10221,169,94,29922,0,1,1,0,0,12567.73,5598.4400000000005,6522.67,1496.1000000000001,1496.1000000000001,0,0
0,0,1,1,20665,109,62,64247,0,1,1,0,1,20518.6,6284.9400000000005,7209.17,3212.3500000000004,3212.3500000000004,0,0
0,0,0,1,39937,213,96,76289,0,1,0,0,0,24572.86,6525.78,7450.01,3814.4500000000003,3814.4500000000003,0,0
0,0,0,0,45316,78,45,91232,1,1,0,1,0,29761.34,6824.64,7748.87,4561.6,4561.6,0,0
0,1,1,1,13278,28,26,41584,1,0,1,1,1,24206.9,5831.68,6755.91,2079.2000000000003,2079.2000000000003,0,0
0,1,1,0,31650,33,12,89172,1,0,0,1,0,23348.33,6783.4400000000005,7707.67,4458.6,4458.6,0,0
0,0,0,1,118566,164,77,188156,0,1,0,1,1,49509.28,8763.119999999999,9687.35,9407.800000000001,9407.800000000001,0,0
0,0,0,1,23853,20,11,39434,1,0,1,0,1,22484.77,5788.68,6712.91,1971.7,1971.7,0,0
0,0,0,0,14389,22,20,32351,1,0,1,1,1,17040.49,5647.02,6571.25,1617.5500000000002,1617.5500000000002,0,0
0,0,0,0,4244,161,81,13086,0,1,1,0,0,7856.28,5261.72,6185.95,654.3000000000001,654.3000000000001,0,0
0,1,1,1,23633,48,35,42152,1,0,1,1,1,26825.81,5843.04,6767.27,2107.6,2107.6,0,0
0,0,1,1,17566,56,26,27903,0,0,1,0,1,14168.95,5558.06,6482.29,1395.15,1395.15,0,0
0,0,1,1,125714,266,175,270571,0,1,0,0,1,54988.41,10411.42,11335.65,13528.550000000001,13528.550000000001,0,0
0,0,0,1,35236,179,107,98462,0,1,1,0,1,24712.47,6969.24,7893.47,4923.1,4923.1,0,0
0,0,1,1,40874,32,12,98456,1,0,0,1,0,30063.27,6969.12,7893.35,4922.8,4922.8,0,0
1,0,1,0,35227,12,6,118955,1,0,0,1,0,23274.32,7879.1,8803.33,4947.75,4947.75,0,0
0,0,1,0,20996,77,47,67418,0,0,1,1,0,9739.84,6348.360000000001,7272.59,3370.9,3370.9,0,0
0,0,1,1,13779,15,9,41508,1,0,1,1,1,21564.48,5830.16,6754.39,2075.4,2075.4,0,0
1,0,0,1,75060,22,15,149936,1,0,0,1,0,37969.05,8498.720000000001,9422.95,6496.8,6496.8,0,0
0,0,1,0,1992,31,19,5172,1,0,1,0,0,9803.68,5103.44,6027.67,258.6,258.6,0,0
1,0,1,1,18078,82,29,56048,0,0,1,1,1,16834.11,6620.96,7545.19,1802.4,1802.4,0,0
0,0,0,1,42599,65,36,114735,1,0,0,1,0,29876.5,7294.700000000001,8218.93,5736.75,5736.75,0,0
1,0,0,1,42396,68,64,67683,0,0,0,0,0,20454.81,6853.66,7777.89,2384.15,2384.15,0,0
0,0,1,1,62081,155,85,207756,0,1,0,1,0,37044.09,9155.119999999999,10079.35,10387.800000000001,10387.800000000001,0,0
0,0,0,0,29269,27,20,85665,1,0,0,1,0,21735.56,6713.3,7637.53,4283.25,4283.25,0,0
0,0,1,1,18885,22,16,44766,1,0,1,1,1,21583.94,5895.32,6819.55,2238.3,2238.3,0,0
0,0,1,0,60526,83,37,110364,1,1,0,1,0,35024.88,7207.280000000001,8131.51,5518.200000000001,5518.200000000001,0,0
0,0,0,0,15941,125,100,41951,0,1,1,0,0,10672.36,5839.02,6763.25,2097.55,2097.55,0,0
0,0,1,1,9868,33,16,24095,1,0,1,1,1,20412.93,5481.9,6406.13,1204.75,1204.75,0,0
0,0,1,1,55807,143,62,187008,0,1,0,0,0,35150.83,8740.16,9664.39,9350.4,9350.4,0,0
0,0,1,1,32042,133,89,72944,0,1,1,0,1,21563.56,6458.88,7383.11,3647.2000000000003,3647.2000000000003,0,0
0,1,0,1,94136,129,61,179913,0,1,0,1,0,46406.38,8598.26,9522.49,8995.65,8995.65,0,0
1,0,1,1,126508,15,8,228135,1,1,0,1,1,63126.18,10062.7,10986.93,10406.75,10406.75,0,0
0,0,0,1,45477,20,16,87648,1,0,0,1,0,29150.96,6752.96,7677.19,4382.400000000001,4382.400000000001,0,0
0,0,1,1,31045,258,128,55113,0,1,1,1,1,23152.68,6102.26,7026.49,2755.65,2755.65,0,0
0,1,1,0,60714,22,18,114522,1,0,0,1,0,31441.24,7290.4400000000005,8214.67,5726.1,5726.1,0,0
0,0,0,0,88254,84,31,290260,1,1,0,1,1,53207.47,10805.2,11729.43,14513.0,14513.0,0,0
0,0,0,0,22180,168,115,62701,0,1,1,1,1,14074.89,6254.02,7178.25,3135.05,3135.05,0,0
1,0,1,0,43353,194,108,74519,0,1,0,0,0,20004.26,6990.38,7914.61,2725.9500000000003,2725.9500000000003,0,0
0,0,1,0,35020,21,8,69098,1,0,0,1,0,22020.61,6381.96,7306.19,3454.9,3454.9,0,0
0,0,1,0,56985,43,14,135500,1,0,0,1,0,31060.2,7710.0,8634.23,6775.0,6775.0,0,0
0,1,0,1,41323,111,43,83033,0,1,0,0,0,27038.56,6660.66,7584.89,4151.650000000001,4151.650000000001,0,0
0,0,1,1,126829,219,97,241085,0,1,0,1,1,55666.24,9821.7,10745.93,12054.25,12054.25,0,0
0,0,1,1,4112,88,35,9406,0,0,1,0,0,12079.75,5188.12,6112.35,470.3,470.3,0,0
0,0,0,1,87230,122,58,132451,0,1,0,1,0,39703.43,7649.02,8573.25,6622.55,6622.55,0,0
0,0,1,1,32385,22,19,101254,1,0,0,1,0,26121.3,7025.08,7949.31,5062.700000000001,5062.700000000001,0,0
0,0,1,1,25711,55,39,50849,1,0,1,0,1,22653.61,6016.98,6941.21,2542.4500000000003,2542.4500000000003,0,0
0,0,1,0,77620,138,54,144581,0,1,0,0,0,33941.84,7891.62,8815.85,7229.05,7229.05,0,0
0,0,1,1,63911,134,73,99473,0,1,0,0,0,30896.54,6989.46,7913.69,4973.650000000001,4973.650000000001,0,0
0,0,1,0,43182,126,61,68748,0,1,0,1,0,21720.31,6374.96,7299.19,3437.4,3437.4,0,0
0,0,0,1,47113,62,33,140904,1,0,0,0,0,28438.92,7818.08,8742.31,7045.200000000001,7045.200000000001,0,0
1,0,0,1,16421,115,69,58637,0,1,1,1,1,18907.65,6672.74,7596.97,1931.8500000000004,1931.8500000000004,0,0
0,1,1,1,7500,38,15,15870,1,0,1,0,1,17781.32,5317.4,6241.63,793.5,793.5,0,0
0,1,0,1,5657,27,9,18823,1,0,1,1,1,20714.51,5376.46,6300.69,941.1500000000001,941.1500000000001,0,0
0,0,0,1,17200,66,34,66746,1,0,1,1,1,23468.54,6334.92,7259.15,3337.3,3337.3,0,0
0,0,0,1,12371,211,104,40209,0,1,1,0,1,17614.17,5804.18,6728.41,2010.45,2010.45,0,0
1,0,0,0,5993,136,125,18562,0,1,1,0,0,5121.31,5871.24,6795.47,-71.89999999999998,-71.89999999999998,0,0
1,0,1,0,28389,92,41,77659,0,0,0,0,0,13287.16,7053.18,7977.41,2882.9500000000003,2882.9500000000003,0,0
0,0,0,1,4880,28,15,15891,1,0,1,1,1,16606.72,5317.82,6242.05,794.5500000000001,794.5500000000001,0,0
0,0,0,1,14626,134,64,53195,0,1,1,1,1,17366.92,6063.9,6988.13,2659.75,2659.75,0,0
0,0,0,0,11905,78,79,27553,0,0,1,0,0,8512.08,5551.06,6475.29,1377.65,1377.65,0,0
1,1,1,0,40823,26,14,110103,1,0,0,1,0,28001.97,7702.0599999999995,8626.29,4505.150000000001,4505.150000000001,0,0
0,1,1,0,8862,148,62,18792,0,1,1,0,0,9396.17,5375.84,6300.07,939.6,939.6,0,0
0,0,0,1,39992,138,51,82828,0,1,0,0,0,23141.32,6656.5599999999995,7580.79,4141.400000000001,4141.400000000001,0,0
0,0,0,1,39207,178,106,145333,0,1,0,1,0,26048.42,7906.66,8830.89,7266.650000000001,7266.650000000001,0,0
0,0,0,1,57973,62,54,95801,1,0,0,1,0,33511.32,6916.02,7840.25,4790.05,4790.05,0,0
0,0,0,1,90165,224,97,337213,0,1,0,1,1,50274.49,11744.26,12668.49,16860.65,16860.65,0,0
0,0,1,0,37746,115,45,86380,0,1,0,1,0,19634.65,6727.6,7651.83,4319.0,4319.0,0,0
1,1,1,1,57334,30,24,100465,1,0,0,1,0,35056.37,7509.3,8433.53,4023.25,4023.25,0,0
0,0,1,1,34480,52,28,116639,1,0,0,1,0,28090.35,7332.780000000001,8257.01,5831.950000000001,5831.950000000001,0,0
0,0,1,0,63275,178,86,174071,0,1,0,0,0,30424.77,8481.42,9405.65,8703.550000000001,8703.550000000001,0,0
0,0,1,0,94303,98,36,176640,0,1,0,0,0,36545.29,8532.8,9457.03,8832.0,8832.0,0,0
1,1,1,0,66941,182,103,136533,0,1,0,0,0,29633.9,8230.66,9154.89,5826.650000000001,5826.650000000001,0,0
0,0,0,1,97708,42,18,176505,1,1,0,1,1,53268.53,8530.1,9454.33,8825.25,8825.25,0,0
1,0,0,0,27463,147,105,94727,0,1,1,0,1,14658.66,7394.54,8318.77,3736.3500000000004,3736.3500000000004,0,0
0,0,1,0,37783,180,70,101353,0,1,0,0,0,20051.78,7027.0599999999995,7951.29,5067.650000000001,5067.650000000001,0,0
0,0,0,1,7830,145,56,19327,0,1,1,0,0,12592.43,5386.54,6310.77,966.35,966.35,0,0
0,0,0,0,13140,105,59,22318,0,0,1,0,0,8004.17,5446.36,6370.59,1115.9,1115.9,0,0
0,0,1,1,17693,97,47,44423,0,0,1,0,1,13582.82,5888.46,6812.69,2221.15,2221.15,0,0
0,1,1,1,79696,209,131,223189,0,1,0,1,0,44682.8,9463.779999999999,10388.01,11159.45,11159.45,0,0
0,0,0,1,73071,47,36,130211,1,0,0,1,0,38336.86,7604.22,8528.45,6510.55,6510.55,0,0
0,1,1,0,18368,219,179,56204,0,1,1,0,1,13525.78,6124.08,7048.31,2810.2000000000003,2810.2000000000003,0,0
0,0,1,1,75152,56,20,292397,1,1,0,1,1,54600.04,10847.94,11772.17,14619.85,14619.85,0,0
0,0,1,1,66621,26,20,101767,1,0,0,1,0,33385.52,7035.34,7959.57,5088.35,5088.35,0,0
0,0,1,0,191006,99,69,324174,1,1,0,1,1,81594.61,11483.48,12407.71,16208.7,16208.7,0,0
0,0,1,1,67665,100,96,244198,0,1,0,1,0,43664.2,9883.96,10808.19,12209.900000000001,12209.900000000001,0,0
0,0,0,0,53876,23,14,120046,1,0,0,0,0,24121.95,7400.92,8325.15,6002.3,6002.3,0,0
0,0,0,1,12895,302,131,49772,0,1,1,1,1,16341.01,5995.4400000000005,6919.67,2488.6000000000004,2488.6000000000004,0,0
0,0,1,1,128435,58,40,371707,1,1,0,0,1,73309.09,12434.14,13358.37,18585.350000000002,18585.350000000002,0,0
0,0,1,1,157039,103,39,352623,1,1,0,1,1,81066.1,12052.46,12976.69,17631.15,17631.15,0,0
1,0,0,0,64464,148,145,232359,0,1,0,1,0,31645.57,10147.18,11071.41,10617.95,10617.95,0,0
0,0,0,0,104768,103,46,156426,0,1,0,0,0,39663.87,8128.52,9052.75,7821.3,7821.3,0,0
1,0,0,0,23173,11,9,71838,1,0,0,1,0,19670.59,6936.76,7860.99,2591.9,2591.9,0,0
0,0,0,1,55259,159,155,115616,0,1,0,0,0,29363.25,7312.32,8236.55,5780.8,5780.8,0,0
0,0,0,1,34030,26,18,89674,1,0,0,1,0,28084.84,6793.48,7717.71,4483.7,4483.7,0,0
0,0,1,0,33324,374,159,79817,0,1,1,0,1,16017.67,6596.34,7520.57,3990.8500000000004,3990.8500000000004,0,0
0,0,1,1,7322,84,32,17590,0,0,1,1,1,13758.92,5351.8,6276.03,879.5,879.5,0,0
0,0,0,0,42382,117,80,126938,0,1,0,0,0,22389.71,7538.76,8462.99,6346.900000000001,6346.900000000001,0,0
0,0,1,1,16838,45,37,53472,1,0,1,0,1,19637.79,6069.4400000000005,6993.67,2673.6000000000004,2673.6000000000004,0,0
0,0,1,1,258011,33,29,405777,1,1,0,0,1,106859.4,13115.54,14039.77,20288.850000000002,20288.850000000002,0,0
1,0,0,1,33524,28,18,87839,1,0,0,1,0,28082.89,7256.78,8181.01,3391.95,3391.95,0,0
1,0,0,1,29632,52,26,97093,1,0,0,0,0,24257.36,7441.860000000001,8366.09,3854.6500000000005,3854.6500000000005,0,0
0,1,0,1,22428,11,6,43841,1,0,1,1,1,26300.42,5876.82,6801.05,2192.05,2192.05,0,0
1,1,1,0,15213,60,23,32655,1,0,1,1,1,19109.97,6153.1,7077.33,632.75,632.75,0,0
0,0,0,1,179537,69,52,350651,1,1,0,1,1,85270.72,12013.02,12937.25,17532.55,17532.55,0,0
0,0,1,1,17935,59,30,42698,0,0,1,0,1,15803.31,5853.96,6778.19,2134.9,2134.9,0,0
0,1,1,0,16323,122,53,52196,0,1,1,0,0,13138.32,6043.92,6968.15,2609.8,2609.8,0,0
0,0,0,1,31674,16,13,66440,1,0,0,1,0,25766.15,6328.8,7253.03,3322.0,3322.0,0,0
1,1,0,1,59976,20,18,109467,1,0,0,1,0,35391.96,7689.34,8613.57,4473.35,4473.35,0,0
1,1,1,0,52094,73,39,123913,1,0,0,1,0,29882.52,7978.26,8902.49,5195.650000000001,5195.650000000001,0,0
0,0,1,1,87015,168,75,162321,0,1,0,1,0,41925.22,8246.42,9170.65,8116.05,8116.05,0,0
0,0,1,1,8989,64,34,31895,0,0,1,0,0,11715.2,5637.9,6562.13,1594.75,1594.75,0,0
