x,y
3.333,14
3.334,25
3.335,29
3.336,16
3.337,20
3.338,25
3.339,16
3.34,18
3.341,20
3.342,23
3.343,26
3.344,22
3.345,22
3.346,19
3.347,23
3.348,17
3.349,31
3.35,21
3.351,19
3.352,18
3.353,14
3.354,28
3.355,21
3.356,15
3.357,22
3.358,19
3.359,27
3.36,33
3.361,21
3.362,19
3.363,16
3.364,24
3.365,15
3.366,24
3.367,26
3.368,25
3.369,20
3.37,32
3.371,24
3.372,30
3.373,22
3.374,16
3.375,16
3.376,21
3.377,26
3.378,19
3.379,24
3.38,28
3.381,21
3.382,19
3.383,21
3.384,20
3.385,21
3.386,23
3.387,16
3.388,22
3.389,19
3.39,15
3.391,18
3.392,29
3.393,27
3.394,19
3.395,21
3.396,27
3.397,33
3.398,21
3.399,20
3.4,21
3.401,26
3.402,14
3.403,23
3.404,25
3.405,28
3.406,16
3.407,23
3.408,22
3.409,16
3.41,29
3.411,25
3.412,22
3.413,18
3.414,26
3.415,21
3.416,16
3.417,23
3.418,19
3.419,25
3.42,15
3.421,16
3.422,22
3.423,23
3.424,22
3.425,25
3.426,21
3.427,16
3.428,25
3.429,16
3.43,14
3.431,22
3.432,22
3.433,22
3.434,17
3.435,18
3.436,18
3.437,13
3.438,17
3.439,14
3.44,18
3.441,12
3.442,27
3.443,15
3.444,23
3.445,22
3.446,21
3.447,34
3.448,20
3.449,25
3.45,26
3.451,20
3.452,22
3.453,17
3.454,19
3.455,27
3.456,24
3.457,29
3.458,20
3.459,17
3.46,23
3.461,24
3.462,17
3.463,22
3.464,14
3.465,18
3.466,33
3.467,18
3.468,17
3.469,18
3.47,24
3.471,24
3.472,26
3.473,30
3.474,20
3.475,18
3.476,25
3.477,22
3.478,21
3.479,16
3.48,17
3.481,20
3.482,24
3.483,22
3.484,31
3.485,19
3.486,19
3.487,25
3.488,21
3.489,17
3.49,21
3.491,15
3.492,14
3.493,22
3.494,15
3.495,21
3.496,23
3.497,23
3.498,25
3.499,22
3.5,17
3.501,18
3.502,14
3.503,17
3.504,25
3.505,25
3.506,28
3.507,14
3.508,32
3.509,16
3.51,20
3.511,24
3.512,19
3.513,17
3.514,21
3.515,15
3.516,25
3.517,28
3.518,23
3.519,25
3.52,20
3.521,15
3.522,21
3.523,14
3.524,19
3.525,24
3.526,20
3.527,20
3.528,23
3.529,27
3.53,30
3.531,18
3.532,20
3.533,20
3.534,22
3.535,21
3.536,22
3.537,19
3.538,23
3.539,27
3.54,20
3.541,16
3.542,16
3.543,33
3.544,24
3.545,30
3.546,19
3.547,27
3.548,22
3.549,20
3.55,16
3.551,18
3.552,17
3.553,19
3.554,21
3.555,25
3.556,21
3.557,20
3.558,28
3.559,30
3.56,20
3.561,20
3.562,22
3.563,25
3.564,19
3.565,23
3.566,22
3.567,20
3.568,18
3.569,25
3.57,22
3.571,25
3.572,29
3.573,26
3.574,23
3.575,27
3.576,25
3.577,28
3.578,24
3.579,33
3.58,28
3.581,24
3.582,28
3.583,27
3.584,23
3.585,21
3.586,21
3.587,24
3.588,20
3.589,27
3.59,25
3.591,27
3.592,30
3.593,13
3.594,19
3.595,17
3.596,35
3.597,24
3.598,23
3.599,24
3.6,26
3.601,24
3.602,24
3.603,16
3.604,19
3.605,23
3.606,26
3.607,25
3.608,22
3.609,24
3.61,33
3.611,21
3.612,35
3.613,28
3.614,16
3.615,23
3.616,28
3.617,23
3.618,25
3.619,19
3.62,24
3.621,22
3.622,32
3.623,26
3.624,19
3.625,23
3.626,13
3.627,22
3.628,25
3.629,29
3.63,20
3.631,29
3.632,22
3.633,24
3.634,27
3.635,21
3.636,21
3.637,15
3.638,21
3.639,22
3.64,25
3.641,17
3.642,34
3.643,29
3.644,37
3.645,19
3.646,24
3.647,18
3.648,20
3.649,22
3.65,24
3.651,17
3.652,20
3.653,24
3.654,22
3.655,27
3.656,17
3.657,24
3.658,31
3.659,25
3.66,21
3.661,28
3.662,19
3.663,29
3.664,27
3.665,22
3.666,23
3.667,30
3.668,18
3.669,35
3.67,18
3.671,25
3.672,17
3.673,25
3.674,30
3.675,24
3.676,21
3.677,25
3.678,25
3.679,35
3.68,18
3.681,20
3.682,15
3.683,22
3.684,21
3.685,25
3.686,26
3.687,22
3.688,19
3.689,30
3.69,25
3.691,22
3.692,19
3.693,20
3.694,33
3.695,18
3.696,24
3.697,26
3.698,19
3.699,24
3.7,27
3.701,36
3.702,19
3.703,21
3.704,24
3.705,26
3.706,24
3.707,14
3.708,18
3.709,32
3.71,18
3.711,23
3.712,20
3.713,21
3.714,24
3.715,26
3.716,20
3.717,18
3.718,23
3.719,29
3.72,24
3.721,21
3.722,20
3.723,21
3.724,28
3.725,27
3.726,28
3.727,25
3.728,29
3.729,24
3.73,20
3.731,24
3.732,24
3.733,12
3.734,28
3.735,21
3.736,34
3.737,19
3.738,27
3.739,24
3.74,23
3.741,19
3.742,17
3.743,18
3.744,16
3.745,21
3.746,19
3.747,39
3.748,20
3.749,19
3.75,22
3.751,32
3.752,25
3.753,22
3.754,22
3.755,27
3.756,24
3.757,18
3.758,17
3.759,24
3.76,23
3.761,16
3.762,19
3.763,22
3.764,28
3.765,16
3.766,25
3.767,32
3.768,22
3.769,15
3.77,24
3.771,23
3.772,30
3.773,24
3.774,28
3.775,15
3.776,20
3.777,20
3.778,23
3.779,26
3.78,28
3.781,25
3.782,29
3.783,21
3.784,20
3.785,20
3.786,21
3.787,22
3.788,15
3.789,29
3.79,19
3.791,20
3.792,20
3.793,25
3.794,22
3.795,27
3.796,26
3.797,20
3.798,32
3.799,19
3.8,21
3.801,22
3.802,20
3.803,20
3.804,27
3.805,35
3.806,23
3.807,25
3.808,17
3.809,25
3.81,27
3.811,26
3.812,15
3.813,24
3.814,21
3.815,31
3.816,18
3.817,17
3.818,25
3.819,23
3.82,26
3.821,23
3.822,29
3.823,29
3.824,26
3.825,22
3.826,18
3.827,15
3.828,25
3.829,24
3.83,19
3.831,23
3.832,28
3.833,26
3.834,24
3.835,14
3.836,25
3.837,29
3.838,16
3.839,22
3.84,23
3.841,14
3.842,28
3.843,15
3.844,22
3.845,24
3.846,22
3.847,19
3.848,28
3.849,23
3.85,23
3.851,21
3.852,23
3.853,24
3.854,28
3.855,19
3.856,34
3.857,24
3.858,20
3.859,24
3.86,35
3.861,29
3.862,23
3.863,16
3.864,31
3.865,23
3.866,26
3.867,20
3.868,21
3.869,22
3.87,23
3.871,19
3.872,29
3.873,25
3.874,17
3.875,25
3.876,21
3.877,24
3.878,19
3.879,23
3.88,28
3.881,18
3.882,21
3.883,18
3.884,26
3.885,19
3.886,32
3.887,28
3.888,27
3.889,18
3.89,21
3.891,27
3.892,23
3.893,19
3.894,31
3.895,23
3.896,22
3.897,20
3.898,23
3.899,34
3.9,29
3.901,19
3.902,21
3.903,26
3.904,25
3.905,27
3.906,21
3.907,30
3.908,20
3.909,22
3.91,20
3.911,19
3.912,22
3.913,33
3.914,19
3.915,15
3.916,30
3.917,32
3.918,33
3.919,34
3.92,33
3.921,18
3.922,18
3.923,26
3.924,24
3.925,26
3.926,34
3.927,24
3.928,20
3.929,21
3.93,30
3.931,26
3.932,21
3.933,24
3.934,19
3.935,26
3.936,27
3.937,23
3.938,30
3.939,12
3.94,32
3.941,18
3.942,24
3.943,25
3.944,27
3.945,21
3.946,29
3.947,26
3.948,25
3.949,24
3.95,22
3.951,23
3.952,15
3.953,13
3.954,22
3.955,31
3.956,18
3.957,20
3.958,20
3.959,26
3.96,21
3.961,27
3.962,28
3.963,27
3.964,28
3.965,30
3.966,26
3.967,25
3.968,26
3.969,20
3.97,24
3.971,23
3.972,25
3.973,27
3.974,19
3.975,31
3.976,23
3.977,30
3.978,26
3.979,18
3.98,23
3.981,23
3.982,25
3.983,26
3.984,16
3.985,24
3.986,31
3.987,25
3.988,29
3.989,20
3.99,24
3.991,30
3.992,26
3.993,24
3.994,24
3.995,16
3.996,18
3.997,25
3.998,28
3.999,26
4,20
4.001,18
4.002,41
4.003,19
4.004,32
4.005,19
4.006,25
4.007,30
4.008,18
4.009,22
4.01,35
4.011,22
4.012,18
4.013,24
4.014,28
4.015,24
4.016,28
4.017,26
4.018,34
4.019,29
4.02,25
4.021,17
4.022,27
4.023,33
4.024,16
4.025,23
4.026,24
4.027,22
4.028,26
4.029,21
4.03,25
4.031,33
4.032,31
4.033,30
4.034,27
4.035,33
4.036,27
4.037,19
4.038,26
4.039,20
4.04,23
4.041,18
4.042,18
4.043,27
4.044,26
4.045,34
4.046,12
4.047,27
4.048,31
4.049,27
4.05,18
4.051,25
4.052,22
4.053,35
4.054,31
4.055,26
4.056,20
4.057,17
4.058,32
4.059,22
4.06,21
4.061,32
4.062,28
4.063,24
4.064,29
4.065,31
4.066,24
4.067,29
4.068,29
4.069,23
4.07,33
4.071,22
4.072,32
4.073,25
4.074,32
4.075,37
4.076,25
4.077,23
4.078,26
4.079,30
4.08,29
4.081,24
4.082,21
4.083,22
4.084,22
4.085,25
4.086,21
4.087,23
4.088,27
4.089,20
4.09,25
4.091,24
4.092,20
4.093,33
4.094,19
4.095,31
4.096,26
4.097,30
4.098,27
4.099,18
4.1,29
4.101,23
4.102,22
4.103,20
4.104,32
4.105,28
4.106,33
4.107,19
4.108,28
4.109,14
4.11,39
4.111,27
4.112,34
4.113,27
4.114,27
4.115,34
4.116,34
4.117,24
4.118,22
4.119,24
4.12,24
4.121,20
4.122,23
4.123,29
4.124,24
4.125,32
4.126,20
4.127,31
4.128,19
4.129,25
4.13,29
4.131,24
4.132,26
4.133,25
4.134,34
4.135,27
4.136,34
4.137,20
4.138,31
4.139,26
4.14,23
4.141,17
4.142,20
4.143,19
4.144,29
4.145,29
4.146,17
4.147,22
4.148,27
4.149,13
4.15,21
4.151,34
4.152,19
4.153,35
4.154,32
4.155,22
4.156,32
4.157,27
4.158,30
4.159,27
4.16,23
4.161,25
4.162,27
4.163,25
4.164,18
4.165,24
4.166,36
4.167,24
4.168,24
4.169,29
4.17,24
4.171,22
4.172,27
4.173,27
4.174,15
4.175,27
4.176,22
4.177,22
4.178,23
4.179,34
4.18,33
4.181,26
4.182,20
4.183,16
4.184,28
4.185,24
4.186,29
4.187,21
4.188,23
4.189,31
4.19,37
4.191,29
4.192,25
4.193,25
4.194,29
4.195,30
4.196,25
4.197,24
4.198,25
4.199,20
4.2,19
4.201,30
4.202,21
4.203,24
4.204,29
4.205,20
4.206,26
4.207,25
4.208,24
4.209,22
4.21,28
4.211,34
4.212,26
4.213,24
4.214,26
4.215,27
4.216,18
4.217,24
4.218,20
4.219,25
4.22,31
4.221,21
4.222,28
4.223,26
4.224,27
4.225,32
4.226,24
4.227,24
4.228,16
4.229,29
4.23,30
4.231,30
4.232,21
4.233,17
4.234,35
4.235,15
4.236,32
4.237,26
4.238,20
4.239,22
4.24,29
4.241,28
4.242,21
4.243,30
4.244,37
4.245,24
4.246,27
4.247,25
4.248,25
4.249,33
4.25,28
4.251,27
4.252,22
4.253,19
4.254,23
4.255,27
4.256,19
4.257,24
4.258,14
4.259,30
4.26,26
4.261,30
4.262,28
4.263,26
4.264,29
4.265,24
4.266,27
4.267,19
4.268,25
4.269,24
4.27,29
4.271,22
4.272,21
4.273,28
4.274,25
4.275,29
4.276,30
4.277,25
4.278,36
4.279,26
4.28,24
4.281,35
4.282,31
4.283,19
4.284,31
4.285,18
4.286,26
4.287,22
4.288,29
4.289,27
4.29,24
4.291,31
4.292,23
4.293,21
4.294,23
4.295,23
4.296,21
4.297,31
4.298,27
4.299,21
4.3,29
4.301,27
4.302,26
4.303,27
4.304,19
4.305,22
4.306,27
4.307,31
4.308,29
4.309,24
4.31,28
4.311,32
4.312,32
4.313,24
4.314,21
4.315,21
4.316,23
4.317,31
4.318,27
4.319,29
4.32,31
4.321,28
4.322,22
4.323,28
4.324,19
4.325,25
4.326,26
4.327,29
4.328,31
4.329,21
4.33,18
4.331,20
4.332,30
4.333,24
4.334,27
4.335,20
4.336,23
4.337,27
4.338,28
4.339,19
4.34,19
4.341,25
4.342,26
4.343,23
4.344,28
4.345,23
4.346,24
4.347,27
4.348,19
4.349,29
4.35,23
4.351,18
4.352,28
4.353,19
4.354,21
4.355,29
4.356,27
4.357,27
4.358,37
4.359,20
4.36,23
4.361,28
4.362,23
4.363,25
4.364,28
4.365,20
4.366,22
4.367,27
4.368,38
4.369,24
4.37,38
4.371,26
4.372,29
4.373,25
4.374,27
4.375,32
4.376,23
4.377,30
4.378,17
4.379,19
4.38,24
4.381,26
4.382,23
4.383,31
4.384,23
4.385,24
4.386,18
4.387,32
4.388,21
4.389,22
4.39,21
4.391,28
4.392,35
4.393,23
4.394,18
4.395,24
4.396,24
4.397,32
4.398,38
4.399,23
4.4,23
4.401,34
4.402,24
4.403,25
4.404,32
4.405,26
4.406,32
4.407,30
4.408,28
4.409,30
4.41,25
4.411,26
4.412,28
4.413,24
4.414,24
4.415,29
4.416,24
4.417,33
4.418,31
4.419,22
4.42,21
4.421,24
4.422,27
4.423,30
4.424,26
4.425,29
4.426,30
4.427,25
4.428,24
4.429,18
4.43,22
4.431,25
4.432,29
4.433,32
4.434,33
4.435,20
4.436,34
4.437,23
4.438,20
4.439,23
4.44,25
4.441,30
4.442,25
4.443,27
4.444,27
4.445,18
4.446,25
4.447,38
4.448,21
4.449,24
4.45,28
4.451,37
4.452,33
4.453,25
4.454,31
4.455,28
4.456,26
4.457,26
4.458,33
4.459,27
4.46,30
4.461,28
4.462,21
4.463,25
4.464,34
4.465,29
4.466,18
4.467,22
4.468,23
4.469,27
4.47,21
4.471,24
4.472,20
4.473,28
4.474,30
4.475,23
4.476,26
4.477,19
4.478,35
4.479,34
4.48,20
4.481,22
4.482,20
4.483,32
4.484,34
4.485,29
4.486,35
4.487,32
4.488,26
4.489,35
4.49,32
4.491,29
4.492,26
4.493,34
4.494,25
4.495,34
4.496,14
4.497,25
4.498,24
4.499,29
4.5,30
4.501,33
4.502,22
4.503,30
4.504,21
4.505,33
4.506,18
4.507,20
4.508,30
4.509,28
4.51,27
4.511,29
4.512,14
4.513,36
4.514,28
4.515,32
4.516,26
4.517,30
4.518,31
4.519,25
4.52,29
4.521,25
4.522,27
4.523,33
4.524,30
4.525,23
4.526,22
4.527,24
4.528,25
4.529,18
4.53,24
4.531,31
4.532,27
4.533,15
4.534,22
4.535,36
4.536,30
4.537,26
4.538,24
4.539,21
4.54,22
4.541,32
4.542,28
4.543,26
4.544,23
4.545,32
4.546,38
4.547,23
4.548,24
4.549,34
4.55,32
4.551,26
4.552,32
4.553,25
4.554,38
4.555,26
4.556,32
4.557,29
4.558,26
4.559,35
4.56,33
4.561,36
4.562,29
4.563,24
4.564,40
4.565,29
4.566,24
4.567,31
4.568,42
4.569,21
4.57,28
4.571,27
4.572,29
4.573,26
4.574,33
4.575,26
4.576,19
4.577,30
4.578,27
4.579,31
4.58,24
4.581,30
4.582,15
4.583,22
4.584,26
4.585,18
4.586,31
4.587,30
4.588,23
4.589,36
4.59,22
4.591,24
4.592,22
4.593,27
4.594,26
4.595,26
4.596,22
4.597,32
4.598,24
4.599,26
4.6,26
4.601,34
4.602,25
4.603,27
4.604,20
4.605,19
4.606,29
4.607,35
4.608,31
4.609,26
4.61,26
4.611,29
4.612,19
4.613,22
4.614,28
4.615,30
4.616,25
4.617,32
4.618,38
4.619,23
4.62,24
4.621,19
4.622,21
4.623,26
4.624,36
4.625,24
4.626,27
4.627,22
4.628,32
4.629,22
4.63,34
4.631,30
4.632,33
4.633,31
4.634,22
4.635,29
4.636,34
4.637,33
4.638,28
4.639,25
4.64,35
4.641,22
4.642,26
4.643,34
4.644,33
4.645,37
4.646,23
4.647,32
4.648,20
4.649,31
4.65,30
4.651,23
4.652,19
4.653,19
4.654,28
4.655,30
4.656,24
4.657,19
4.658,26
4.659,25
4.66,24
4.661,38
4.662,31
4.663,30
4.664,19
4.665,28
4.666,27
4.667,24
4.668,23
4.669,26
4.67,26
4.671,37
4.672,20
4.673,19
4.674,34
4.675,32
4.676,24
4.677,27
4.678,28
4.679,34
4.68,27
4.681,37
4.682,26
4.683,33
4.684,28
4.685,23
4.686,30
4.687,23
4.688,32
4.689,32
4.69,32
4.691,26
4.692,33
4.693,24
4.694,31
4.695,21
4.696,29
4.697,29
4.698,24
4.699,18
4.7,25
4.701,17
4.702,18
4.703,29
4.704,35
4.705,30
4.706,28
4.707,25
4.708,29
4.709,30
4.71,31
4.711,25
4.712,26
4.713,29
4.714,26
4.715,25
4.716,26
4.717,28
4.718,26
4.719,28
4.72,37
4.721,29
4.722,30
4.723,30
4.724,26
4.725,24
4.726,21
4.727,35
4.728,30
4.729,24
4.73,21
4.731,20
4.732,25
4.733,20
4.734,26
4.735,25
4.736,21
4.737,36
4.738,25
4.739,27
4.74,18
4.741,26
4.742,34
4.743,32
4.744,25
4.745,25
4.746,22
4.747,37
4.748,15
4.749,34
4.75,24
4.751,27
4.752,31
4.753,27
4.754,32
4.755,20
4.756,25
4.757,24
4.758,22
4.759,18
4.76,26
4.761,38
4.762,20
4.763,26
4.764,32
4.765,30
4.766,34
4.767,24
4.768,23
4.769,33
4.77,25
4.771,28
4.772,26
4.773,30
4.774,27
4.775,28
4.776,31
4.777,27
4.778,44
4.779,18
4.78,35
4.781,23
4.782,43
4.783,28
4.784,29
4.785,29
4.786,31
4.787,25
4.788,38
4.789,38
4.79,25
4.791,27
4.792,30
4.793,30
4.794,27
4.795,38
4.796,26
4.797,30
4.798,28
4.799,20
4.8,33
4.801,19
4.802,37
4.803,19
4.804,23
4.805,26
4.806,25
4.807,25
4.808,28
4.809,34
4.81,31
4.811,22
4.812,26
4.813,37
4.814,31
4.815,25
4.816,18
4.817,22
4.818,35
4.819,35
4.82,33
4.821,28
4.822,21
4.823,33
4.824,26
4.825,29
4.826,28
4.827,32
4.828,30
4.829,21
4.83,27
4.831,34
4.832,23
4.833,20
4.834,29
4.835,21
4.836,16
4.837,24
4.838,31
4.839,24
4.84,30
4.841,24
4.842,38
4.843,30
4.844,28
4.845,28
4.846,26
4.847,29
4.848,27
4.849,22
4.85,34
4.851,26
4.852,29
4.853,29
4.854,30
4.855,27
4.856,24
4.857,29
4.858,19
4.859,32
4.86,27
4.861,25
4.862,23
4.863,33
4.864,28
4.865,23
4.866,27
4.867,24
4.868,18
4.869,33
4.87,24
4.871,41
4.872,28
4.873,37
4.874,33
4.875,28
4.876,36
4.877,24
4.878,28
4.879,22
4.88,16
4.881,31
4.882,21
4.883,16
4.884,26
4.885,22
4.886,31
4.887,34
4.888,25
4.889,37
4.89,35
4.891,25
4.892,22
4.893,29
4.894,29
4.895,29
4.896,40
4.897,38
4.898,30
4.899,20
4.9,24
4.901,21
4.902,30
4.903,26
4.904,37
4.905,29
4.906,27
4.907,27
4.908,27
4.909,29
4.91,27
4.911,37
4.912,26
4.913,30
4.914,35
4.915,29
4.916,25
4.917,38
4.918,32
4.919,32
4.92,37
4.921,24
4.922,21
4.923,34
4.924,29
4.925,23
4.926,27
4.927,28
4.928,18
4.929,45
4.93,24
4.931,36
4.932,22
4.933,28
4.934,28
4.935,25
4.936,40
4.937,25
4.938,29
4.939,35
4.94,29
4.941,30
4.942,26
4.943,18
4.944,23
4.945,25
4.946,30
4.947,24
4.948,25
4.949,23
4.95,21
4.951,29
4.952,33
4.953,30
4.954,33
4.955,28
4.956,32
4.957,29
4.958,35
4.959,28
4.96,29
4.961,20
4.962,30
4.963,15
4.964,28
4.965,31
4.966,37
4.967,26
4.968,40
4.969,29
4.97,32
4.971,35
4.972,28
4.973,24
4.974,27
4.975,27
4.976,31
4.977,24
4.978,32
4.979,30
4.98,27
4.981,24
4.982,18
4.983,26
4.984,32
4.985,34
4.986,26
4.987,19
4.988,33
4.989,27
4.99,33
4.991,30
4.992,27
4.993,38
4.994,40
4.995,27
4.996,28
4.997,35
4.998,33
4.999,23
5,35
5.001,27
5.002,34
5.003,21
5.004,24
5.005,25
5.006,25
5.007,30
5.008,33
5.009,26
5.01,34
5.011,26
5.012,31
5.013,33
5.014,25
5.015,24
5.016,25
5.017,21
5.018,21
5.019,27
5.02,24
5.021,24
5.022,32
5.023,32
5.024,37
5.025,19
5.026,26
5.027,25
5.028,19
5.029,26
5.03,34
5.031,31
5.032,26
5.033,26
5.034,30
5.035,32
5.036,26
5.037,27
5.038,29
5.039,26
5.04,37
5.041,25
5.042,19
5.043,30
5.044,26
5.045,25
5.046,28
5.047,21
5.048,27
5.049,22
5.05,31
5.051,22
5.052,31
5.053,23
5.054,33
5.055,27
5.056,27
5.057,24
5.058,31
5.059,29
5.06,23
5.061,29
5.062,27
5.063,21
5.064,32
5.065,25
5.066,37
5.067,27
5.068,30
5.069,35
5.07,25
5.071,26
5.072,24
5.073,20
5.074,34
5.075,24
5.076,27
5.077,37
5.078,31
5.079,24
5.08,25
5.081,22
5.082,35
5.083,32
5.084,28
5.085,25
5.086,38
5.087,34
5.088,27
5.089,36
5.09,24
5.091,21
5.092,37
5.093,32
5.094,14
5.095,24
5.096,29
5.097,27
5.098,30
5.099,22
5.1,31
5.101,27
5.102,22
5.103,31
5.104,22
5.105,37
5.106,23
5.107,22
5.108,25
5.109,43
5.11,31
5.111,34
5.112,27
5.113,30
5.114,20
5.115,22
5.116,33
5.117,24
5.118,27
5.119,31
5.12,26
5.121,24
5.122,28
5.123,32
5.124,22
5.125,21
5.126,38
5.127,22
5.128,22
5.129,28
5.13,40
5.131,37
5.132,24
5.133,25
5.134,26
5.135,34
5.136,28
5.137,24
5.138,21
5.139,33
5.14,37
5.141,32
5.142,26
5.143,20
5.144,24
5.145,23
5.146,24
5.147,24
5.148,34
5.149,26
5.15,23
5.151,31
5.152,26
5.153,27
5.154,33
5.155,26
5.156,24
5.157,26
5.158,35
5.159,28
5.16,30
5.161,29
5.162,29
5.163,40
5.164,25
5.165,33
5.166,29
5.167,18
5.168,28
5.169,38
5.17,28
5.171,29
5.172,28
5.173,28
5.174,20
5.175,27
5.176,35
5.177,27
5.178,32
5.179,34
5.18,17
5.181,30
5.182,24
5.183,29
5.184,37
5.185,22
5.186,20
5.187,34
5.188,34
5.189,32
5.19,31
5.191,31
5.192,30
5.193,26
5.194,28
5.195,29
5.196,30
5.197,30
5.198,28
5.199,29
5.2,36
5.201,33
5.202,21
5.203,32
5.204,31
5.205,35
5.206,27
5.207,28
5.208,23
5.209,30
5.21,34
5.211,43
5.212,29
5.213,26
5.214,25
5.215,32
5.216,36
5.217,35
5.218,23
5.219,35
5.22,36
5.221,36
5.222,35
5.223,28
5.224,24
5.225,30
5.226,31
5.227,27
5.228,34
5.229,42
5.23,25
5.231,40
5.232,33
5.233,30
5.234,31
5.235,28
5.236,29
5.237,28
5.238,30
5.239,29
5.24,26
5.241,31
5.242,37
5.243,28
5.244,30
5.245,38
5.246,38
5.247,31
5.248,31
5.249,40
5.25,38
5.251,35
5.252,31
5.253,27
5.254,19
5.255,27
5.256,36
5.257,28
5.258,28
5.259,24
5.26,12
5.261,41
5.262,20
5.263,31
5.264,43
5.265,37
5.266,20
5.267,27
5.268,21
5.269,31
5.27,23
5.271,32
5.272,34
5.273,31
5.274,33
5.275,32
5.276,28
5.277,30
5.278,30
5.279,22
5.28,23
5.281,26
5.282,28
5.283,22
5.284,28
5.285,33
5.286,23
5.287,24
5.288,31
5.289,36
5.29,29
5.291,28
5.292,33
5.293,28
5.294,35
5.295,32
5.296,27
5.297,33
5.298,31
5.299,27
5.3,22
5.301,27
5.302,21
5.303,24
5.304,28
5.305,25
5.306,31
5.307,20
5.308,25
5.309,23
5.31,26
5.311,21
5.312,23
5.313,33
5.314,33
5.315,26
5.316,35
5.317,25
5.318,35
5.319,32
5.32,30
5.321,31
5.322,24
5.323,31
5.324,28
5.325,32
5.326,38
5.327,28
5.328,28
5.329,31
5.33,38
5.331,32
5.332,30
5.333,32
5.334,34
5.335,20
5.336,36
5.337,25
5.338,36
5.339,23
5.34,35
5.341,33
5.342,32
5.343,26
5.344,26
5.345,36
5.346,28
5.347,28
5.348,32
5.349,24
5.35,42
5.351,32
5.352,29
5.353,35
5.354,32
5.355,37
5.356,25
5.357,29
5.358,25
5.359,30
5.36,31
5.361,31
5.362,38
5.363,29
5.364,36
5.365,28
5.366,23
5.367,33
5.368,19
5.369,25
5.37,32
5.371,26
5.372,21
5.373,20
5.374,35
5.375,25
5.376,29
5.377,36
5.378,30
5.379,38
5.38,23
5.381,28
5.382,29
5.383,19
5.384,36
5.385,24
5.386,34
5.387,33
5.388,26
5.389,29
5.39,23
5.391,36
5.392,18
5.393,23
5.394,31
5.395,32
5.396,28
5.397,30
5.398,30
5.399,26
5.4,35
5.401,26
5.402,27
5.403,24
5.404,38
5.405,29
5.406,32
5.407,29
5.408,34
5.409,33
5.41,28
5.411,27
5.412,29
5.413,40
5.414,27
5.415,23
5.416,26
5.417,30
5.418,30
5.419,32
5.42,43
5.421,29
5.422,31
5.423,30
5.424,36
5.425,28
5.426,25
5.427,23
5.428,21
5.429,26
5.43,34
5.431,27
5.432,32
5.433,28
5.434,39
5.435,37
5.436,25
5.437,38
5.438,34
5.439,31
5.44,29
5.441,36
5.442,35
5.443,36
5.444,18
5.445,30
5.446,26
5.447,26
5.448,32
5.449,30
5.45,37
5.451,21
5.452,34
5.453,34
5.454,25
5.455,33
5.456,48
5.457,30
5.458,37
5.459,31
5.46,32
5.461,31
5.462,36
5.463,30
5.464,33
5.465,27
5.466,44
5.467,25
5.468,23
5.469,32
5.47,31
5.471,30
5.472,42
5.473,20
5.474,31
5.475,27
5.476,33
5.477,25
5.478,26
5.479,27
5.48,26
5.481,27
5.482,41
5.483,28
5.484,34
5.485,32
5.486,33
5.487,21
5.488,34
5.489,27
5.49,19
5.491,27
5.492,32
5.493,33
5.494,35
5.495,35
5.496,27
5.497,36
5.498,32
5.499,23
5.5,33
5.501,31
5.502,37
5.503,26
5.504,26
5.505,31
5.506,23
5.507,23
5.508,35
5.509,18
5.51,31
5.511,24
5.512,34
5.513,28
5.514,24
5.515,34
5.516,30
5.517,33
5.518,18
5.519,35
5.52,34
5.521,32
5.522,28
5.523,32
5.524,33
5.525,30
5.526,30
5.527,30
5.528,33
5.529,22
5.53,26
5.531,30
5.532,34
5.533,26
5.534,23
5.535,27
5.536,33
5.537,24
5.538,34
5.539,27
5.54,26
5.541,41
5.542,43
5.543,32
5.544,32
5.545,36
5.546,35
5.547,33
5.548,34
5.549,31
5.55,23
5.551,29
5.552,30
5.553,25
5.554,26
5.555,33
5.556,36
5.557,34
5.558,34
5.559,27
5.56,24
5.561,28
5.562,27
5.563,29
5.564,24
5.565,22
5.566,27
5.567,37
5.568,31
5.569,27
5.57,39
5.571,32
5.572,38
5.573,29
5.574,37
5.575,35
5.576,34
5.577,28
5.578,26
5.579,27
5.58,28
5.581,30
5.582,31
5.583,27
5.584,32
5.585,26
5.586,35
5.587,30
5.588,27
5.589,33
5.59,32
5.591,42
5.592,30
5.593,30
5.594,32
5.595,31
5.596,34
5.597,18
5.598,31
5.599,24
5.6,25
5.601,31
5.602,30
5.603,28
5.604,34
5.605,37
5.606,27
5.607,35
5.608,32
5.609,31
5.61,26
5.611,29
5.612,38
5.613,32
5.614,37
5.615,37
5.616,27
5.617,45
5.618,36
5.619,28
5.62,28
5.621,25
5.622,25
5.623,25
5.624,31
5.625,24
5.626,31
5.627,35
5.628,32
5.629,32
5.63,32
5.631,32
5.632,33
5.633,37
5.634,31
5.635,20
5.636,25
5.637,25
5.638,36
5.639,28
5.64,34
5.641,24
5.642,36
5.643,28
5.644,36
5.645,31
5.646,27
5.647,28
5.648,24
5.649,37
5.65,38
5.651,29
5.652,33
5.653,32
5.654,30
5.655,23
5.656,32
5.657,27
5.658,35
5.659,29
5.66,30
5.661,39
5.662,29
5.663,26
5.664,35
5.665,44
