Guild Membership,Player Skill Level,Time Spent Playing,Side-quest Group Assignment,Customization Level,Side-quest Engagement,Won Items,In-game Purchases,Total Inventory
0,25.27,47.5,0,0.45,1,0,2739.99,1637.49
1,36.46,69.96,1,0.78,1,1,4371.76,2624.2
0,11.27,17.69,0,0.5,1,0,1144.85,689.28
0,14.87,28.63,1,0.48,1,0,1653.19,997.9
0,25.29,47.74,1,0.72,1,0,2747.19,1651.88
0,16.16,28.7,0,0.67,1,1,2019.78,1213.09
0,3.07,3.9,0,0.99,1,1,621.05,376.0
0,15.24,26.7,0,0.35,1,1,1912.83,1145.06
1,22.08,40.05,0,0.69,1,0,2456.56,1476.96
1,6.27,10.49,0,0.17,1,1,1078.21,650.32
0,10.65,18.32,0,0.8,1,1,1430.9,855.65
0,5.72,9.22,0,0.79,0,0,613.31,368.6
1,3.45,3.68,1,0.73,1,0,433.61,264.02
0,22.64,43.59,0,0.12,1,1,2789.46,1686.89
1,11.05,20.7,1,0.99,1,1,1624.45,981.6
1,46.88,89.9,1,0.94,1,0,5190.51,3115.43
0,25.58,47.65,1,0.37,1,1,3058.72,1837.66
0,9.18,16.37,1,0.58,1,0,999.72,599.1
0,12.07,20.79,1,0.89,1,0,1277.79,767.23
0,16.84,31.73,1,0.49,1,0,1843.82,1110.17
0,22.06,42.35,0,0.6,1,1,2723.7,1638.97
1,14.97,27.23,0,0.6,1,1,2012.33,1207.97
0,24.8,48.08,0,0.65,1,0,2732.46,1633.98
1,10.35,17.55,0,0.58,1,1,1494.37,896.55
1,5.7,9.59,0,0.41,1,0,721.71,428.85
0,16.25,27.6,1,0.54,1,1,1989.95,1188.89
0,20.73,35.96,0,0.87,1,0,2166.8,1303.12
0,6.17,9.19,0,0.86,1,1,934.37,563.35
0,4.99,7.96,0,0.77,0,0,538.3,318.39
1,15.38,29.15,1,0.41,1,0,1795.41,1075.63
0,9.91,17.52,0,0.79,1,0,1072.29,644.91
1,11.69,19.91,1,0.39,1,0,1330.15,799.38
0,8.82,15.61,0,0.66,1,1,1260.55,759.53
0,41.57,80.02,1,0.57,1,1,4827.96,2893.97
1,32.24,61.51,0,0.3,1,0,3606.06,2165.43
1,7.64,10.71,0,0.45,1,1,1151.17,691.46
0,9.32,15.33,1,0.83,1,0,975.64,589.24
0,22.32,41.79,0,0.91,1,0,2419.82,1457.26
1,18.02,33.3,0,0.21,1,0,2051.0,1245.74
0,14.62,25.5,0,0.46,1,1,1843.02,1113.36
0,6.93,10.46,1,0.43,1,0,709.33,426.23
1,7.13,12.09,1,0.49,1,1,1169.58,702.56
0,7.84,13.67,1,0.98,1,1,1152.22,687.65
1,14.35,25.92,0,0.52,1,1,1943.04,1162.27
1,44.18,85.13,0,0.83,1,1,5214.78,3131.23
1,11.36,18.56,0,0.66,1,0,1275.65,766.9
1,5.95,9.46,1,0.11,1,1,1030.86,632.9
1,11.48,20.26,0,0.7,1,1,1631.84,976.47
1,24.19,45.68,1,0.65,1,1,3029.6,1814.6
1,6.84,9.63,0,0.76,1,0,780.75,469.7
0,37.76,71.87,0,0.07,1,1,4394.37,2635.1
0,12.12,21.18,0,0.24,1,1,1591.25,957.7
1,7.6,12.34,0,0.77,1,1,1200.36,718.85
1,4.22,6.38,1,0.37,1,1,852.56,511.11
0,18.6,35.23,0,0.91,1,1,2337.2,1405.47
1,10.1,17.77,0,0.52,1,0,1187.39,709.6
0,15.45,27.88,0,0.0,1,0,1657.85,992.91
1,8.48,12.09,0,0.7,1,1,1233.14,743.53
1,21.54,35.8,0,0.51,1,0,2301.03,1380.85
1,15.04,24.64,1,0.32,1,1,1944.5,1164.5
0,11.62,20.2,0,0.02,1,0,1236.86,739.71
1,8.34,14.07,0,0.2,1,1,1288.51,779.32
0,6.43,8.49,1,0.16,1,1,922.75,556.2
0,95.82,187.89,1,0.58,1,0,10477.75,6284.84
0,5.26,7.43,0,0.77,1,0,540.1,328.39
1,13.27,24.43,1,0.23,1,1,1850.09,1113.23
0,3.43,5.39,1,0.7,1,1,681.65,416.77
0,4.81,6.11,0,0.9,1,0,475.0,289.43
1,13.06,23.73,1,0.62,1,1,1813.78,1095.1
1,13.47,23.49,0,0.78,1,1,1829.47,1096.98
1,31.18,57.83,0,0.2,1,0,3445.18,2062.66
1,16.32,29.84,0,0.07,1,1,2157.04,1299.09
0,10.52,18.76,1,0.37,1,1,1438.11,867.77
1,5.92,9.97,1,0.71,1,0,743.15,445.36
1,36.17,69.1,0,0.69,1,1,4331.42,2594.63
0,23.84,43.38,0,0.96,1,0,2540.64,1525.92
0,6.73,9.15,0,0.63,1,0,660.91,398.49
0,12.75,22.24,0,0.41,1,1,1654.7,987.03
0,15.52,27.09,1,0.8,1,1,1938.46,1165.95
1,9.92,16.79,0,0.15,0,0,1149.83,695.65
1,20.69,38.91,0,0.81,1,1,2655.5,1587.73
1,24.53,46.2,0,0.37,1,0,2761.63,1659.62
1,10.32,18.33,1,0.15,1,1,1516.47,917.43
0,9.43,16.51,1,0.16,1,1,1317.1,798.12
1,31.66,62.0,0,0.98,1,0,3593.18,2146.54
0,24.65,46.54,0,0.62,1,0,2678.25,1612.39
1,12.75,23.36,0,0.17,1,0,1487.62,891.01
0,5.06,6.68,1,0.27,1,1,804.07,481.29
1,14.23,26.63,0,0.37,1,1,1962.25,1190.91
0,18.35,34.41,0,0.06,1,1,2302.73,1383.73
0,2.09,2.55,0,0.11,0,0,230.89,136.62
0,14.41,25.33,0,0.76,1,0,1530.33,922.19
1,8.9,16.06,0,0.79,1,0,1076.58,654.38
1,10.25,17.89,0,0.99,1,0,1199.98,720.85
0,6.24,10.77,0,0.07,1,1,984.53,589.05
1,12.92,22.72,0,0.89,1,1,1777.87,1068.18
1,30.97,59.55,0,0.32,1,1,3784.45,2277.12
1,9.02,15.45,0,0.33,1,0,1065.73,637.88
1,25.68,48.29,1,0.13,1,0,2882.02,1734.67
0,6.97,11.54,0,0.99,1,0,745.03,446.32
0,20.67,39.11,0,0.98,1,0,2257.08,1344.97
1,13.81,24.52,1,0.86,1,0,1575.62,952.97
1,19.53,35.26,1,0.09,1,0,2183.68,1311.88
1,11.37,20.52,0,0.84,1,0,1334.8,806.15
1,22.86,42.2,0,0.63,1,1,2859.14,1718.0
0,3.01,3.13,1,0.13,1,0,294.98,177.17
1,4.69,7.13,0,0.26,1,1,900.9,545.23
0,15.85,29.2,1,0.69,1,0,1718.26,1030.19
1,5.27,6.42,1,0.8,1,0,607.12,373.34
0,8.15,14.44,0,0.85,0,0,891.1,534.5
1,11.2,20.07,0,0.54,1,0,1312.27,796.45
1,7.7,11.93,0,0.53,1,0,890.94,537.59
0,7.37,12.29,1,0.68,1,0,788.94,461.46
0,13.22,24.82,1,0.78,1,0,1454.53,867.77
1,23.02,43.41,0,0.17,1,0,2603.6,1566.41
1,5.91,9.92,0,0.74,1,1,1043.74,622.65
0,7.92,13.27,1,0.34,1,1,1144.09,680.67
1,6.83,11.78,1,0.38,0,0,840.22,510.55
1,3.23,3.62,1,0.08,1,1,722.32,426.45
0,12.31,22.79,0,0.59,1,1,1646.11,992.56
0,22.11,42.24,0,0.09,1,0,2421.17,1450.88
1,28.32,54.03,0,0.91,1,0,3186.29,1915.28
1,6.93,11.15,1,0.62,0,0,831.24,500.08
1,5.83,8.77,0,0.99,1,0,707.6,414.2
1,11.59,20.8,1,0.25,1,1,1655.71,992.85
0,20.26,38.22,0,0.68,1,0,2209.87,1324.7
0,12.13,22.65,0,0.96,1,0,1337.0,804.25
0,14.1,25.42,1,0.3,1,0,1518.16,912.49
0,25.88,48.86,1,0.1,1,1,3110.2,1865.89
1,6.73,11.76,0,0.63,1,1,1140.45,679.6
1,9.8,17.19,0,0.37,0,0,1155.1,695.46
0,36.0,69.33,1,0.27,1,1,4229.01,2542.76
0,10.27,18.43,1,0.99,0,0,1116.15,671.34
1,4.96,7.95,1,0.75,1,1,933.89,560.24
1,7.67,12.72,0,0.49,1,0,917.88,548.87
1,6.17,10.66,0,0.05,1,1,1079.16,643.91
1,15.83,29.52,1,0.19,1,0,1826.49,1097.13
1,5.9,10.3,1,0.3,1,0,753.53,453.08
1,15.52,28.9,0,0.49,1,0,1797.11,1082.45
0,8.06,12.77,1,0.5,1,1,1136.98,680.07
0,2.64,4.12,0,0.02,1,0,305.29,183.77
0,17.27,31.09,0,0.94,1,1,2145.32,1281.61
1,16.5,28.93,1,0.54,1,1,2140.69,1283.72
1,15.84,29.8,0,0.02,1,1,2136.33,1279.99
1,7.18,12.52,1,0.7,1,1,1185.44,717.55
0,8.16,13.19,0,0.07,1,0,852.13,519.81
0,16.99,31.16,0,0.72,0,0,1829.0,1091.52
0,33.44,64.05,0,0.7,1,0,3643.03,2190.36
0,10.89,20.74,0,0.98,1,0,1217.13,733.68
1,15.36,28.93,0,0.34,1,1,2087.67,1250.86
1,9.81,16.86,0,0.14,1,1,1447.96,866.02
1,4.78,6.95,0,0.09,0,0,597.87,354.9
1,23.12,43.45,1,0.07,1,1,2910.28,1745.28
1,22.39,42.24,0,0.81,1,1,2836.34,1701.01
1,21.01,39.28,1,0.72,1,1,2678.32,1607.23
0,9.72,17.59,0,0.98,1,1,1362.23,815.79
1,18.28,32.36,0,0.31,1,1,2333.52,1405.14
1,24.2,44.49,0,0.8,1,1,2997.55,1802.07
1,44.25,84.83,0,0.09,1,0,4909.68,2944.94
0,23.88,45.29,1,0.9,1,0,2600.49,1557.6
0,12.77,22.73,1,0.05,1,1,1670.41,1000.41
0,5.12,7.62,0,0.79,1,1,834.32,503.79
1,13.29,23.95,0,0.31,1,1,1833.32,1101.27
0,14.16,26.27,0,0.18,1,1,1845.84,1109.5
1,19.36,35.15,1,0.7,1,1,2472.08,1488.54
1,29.78,57.21,1,0.9,1,1,3656.23,2194.47
0,11.78,19.61,0,0.76,1,0,1229.35,744.46
1,49.71,97.3,0,0.31,1,0,5553.62,3322.16
1,3.84,5.58,0,0.35,1,1,808.49,479.52
0,15.67,28.17,1,0.19,1,1,1978.48,1197.14
1,6.95,11.48,1,0.82,1,1,1142.72,684.65
0,3.51,4.87,1,0.11,1,0,370.51,223.79
0,12.13,21.54,0,0.9,1,1,1602.65,968.86
1,5.17,7.37,1,0.6,1,1,930.85,561.23
1,11.17,19.94,0,0.59,1,0,1305.96,788.14
1,13.39,24.09,1,0.84,1,0,1539.6,926.84
1,25.97,49.79,0,0.67,1,1,3243.9,1952.25
1,4.44,6.54,1,0.3,1,0,569.13,343.94
1,22.3,42.88,0,0.35,1,0,2551.9,1534.79
1,13.01,23.62,0,0.17,1,1,1807.37,1082.52
1,26.66,49.82,1,0.46,1,1,3279.44,1971.28
0,8.54,15.37,1,0.11,1,0,937.97,562.58
1,4.84,7.5,1,0.65,1,0,616.17,369.27
0,5.09,8.33,1,0.17,1,1,854.68,505.41
1,5.01,7.97,1,0.86,1,1,941.53,563.81
0,17.9,31.89,0,0.7,1,1,2206.0,1323.93
1,33.95,66.17,0,0.89,1,0,3832.92,2307.53
0,8.26,13.74,1,0.09,1,1,1177.63,706.18
0,26.92,49.52,1,0.8,1,1,3181.67,1911.42
1,4.65,7.03,0,0.88,0,0,590.59,361.23
0,12.61,23.63,0,0.04,1,0,1388.68,827.02
1,18.05,33.52,1,1.0,1,0,2057.42,1232.54
0,4.44,6.89,1,0.3,1,1,779.64,473.18
0,9.86,17.73,0,0.21,1,1,1373.51,837.45
0,18.57,34.97,0,0.41,1,1,2326.53,1386.99
1,2.15,2.27,1,0.01,1,1,625.78,375.88
0,28.93,56.55,0,0.89,1,0,3191.45,1918.01
1,14.27,26.69,0,0.27,1,0,1663.97,1002.59
0,23.56,43.15,0,0.52,1,1,2819.92,1704.18
0,8.09,14.86,0,0.62,1,0,900.91,537.32
0,3.92,5.94,0,0.79,0,0,425.8,254.3
0,16.84,31.61,0,0.25,1,1,2141.68,1277.87
1,16.15,28.27,0,0.72,1,0,1803.92,1082.99
1,11.44,20.82,1,0.12,0,0,1346.73,810.59
1,24.76,47.77,0,0.7,1,1,3119.5,1883.16
0,27.15,50.42,0,0.92,1,0,2917.89,1759.26
0,53.44,103.71,0,0.09,1,1,6133.42,3688.63
0,15.08,26.72,0,0.12,1,0,1605.75,959.98
1,7.7,12.32,0,0.56,1,1,1203.17,725.03
0,9.87,17.77,1,0.05,1,0,1075.98,647.53
1,17.41,30.64,0,0.19,1,1,2239.24,1346.88
0,29.79,56.09,0,0.19,1,1,3521.56,2113.72
0,5.15,7.25,1,0.48,0,0,524.7,320.47
0,13.04,22.0,0,0.25,1,0,1363.18,816.13
0,35.85,69.41,0,0.48,1,1,4224.16,2537.14
1,10.82,19.43,1,0.52,1,1,1573.12,952.14
0,21.7,41.22,1,0.73,1,1,2668.86,1613.08
1,16.07,30.23,1,0.95,1,1,2161.19,1293.57
0,22.83,43.48,0,0.5,1,0,2496.17,1500.45
1,7.9,11.75,1,0.36,1,1,1196.98,721.46
0,6.42,11.29,1,0.26,1,1,1009.53,612.82
1,11.45,20.64,0,0.63,1,0,1342.83,813.86
1,4.55,6.99,1,0.94,1,0,586.91,350.48
1,9.5,16.98,0,0.76,1,0,1134.28,680.19
0,14.76,26.49,0,0.21,1,1,1879.2,1128.89
1,40.09,77.89,0,0.89,1,0,4493.05,2698.22
0,15.64,29.01,0,0.74,1,0,1701.85,1025.24
0,18.37,34.64,0,0.13,1,1,2307.17,1383.42
0,25.3,48.36,0,0.71,1,0,2765.83,1668.78
0,6.87,10.15,0,0.29,1,0,697.96,409.63
1,9.81,18.0,1,0.49,1,1,1480.35,883.24
0,64.13,124.66,0,0.3,1,1,7297.98,4382.83
1,17.81,29.99,1,0.08,1,0,1939.66,1162.98
1,25.75,48.24,0,0.77,1,1,3190.29,1912.35
1,26.02,48.85,1,0.83,1,1,3217.51,1936.3
1,4.92,6.83,0,0.23,0,0,602.55,365.6
0,15.29,28.43,1,0.24,1,1,1966.92,1187.4
1,14.18,25.86,1,0.43,1,0,1632.92,974.57
0,15.61,28.16,1,0.81,1,0,1675.29,1009.24
1,7.36,12.16,0,0.08,0,0,882.57,533.56
1,5.7,9.16,0,0.81,1,1,1007.75,600.61
1,7.94,14.67,0,0.92,1,1,1285.01,772.21
0,13.84,24.33,0,0.56,1,1,1771.03,1068.46
0,30.41,58.34,0,0.06,1,1,3620.25,2179.86
0,57.05,109.76,1,0.27,1,0,6197.15,3717.55
0,29.99,58.02,0,0.11,1,0,3290.47,1968.79
0,23.05,43.66,0,0.26,1,1,2812.08,1695.91
1,9.29,12.5,1,0.81,1,1,1290.44,775.46
0,8.97,15.08,0,0.06,1,0,950.78,561.02
1,13.23,23.67,0,0.28,1,0,1521.49,911.69
1,9.5,14.31,1,0.52,1,1,1352.77,818.32
1,18.39,33.73,0,0.87,1,1,2383.42,1424.96
0,22.08,41.46,1,0.25,1,0,2398.02,1439.4
0,16.05,30.49,0,0.78,1,1,2067.18,1239.67
0,27.2,50.78,0,0.58,1,1,3233.21,1940.74
0,5.82,10.42,1,0.68,0,0,654.39,390.45
1,21.61,41.16,1,0.86,1,1,2764.36,1662.13
0,6.64,12.14,0,0.03,1,1,1046.08,627.54
1,7.4,11.74,1,0.53,1,0,870.29,525.46
1,18.32,33.4,0,0.75,1,0,2066.09,1237.82
1,28.23,53.84,0,0.88,1,1,3476.51,2092.5
0,16.6,30.28,1,0.13,1,1,2087.99,1253.86
0,15.01,25.16,0,0.34,1,1,1856.08,1108.61
1,14.43,26.64,1,0.08,1,1,1974.24,1181.27
0,16.01,26.36,1,0.83,1,1,1942.71,1160.84
0,5.81,9.15,1,0.86,1,1,914.9,544.43
0,5.62,8.29,0,0.48,1,1,879.37,522.06
0,11.09,20.15,1,0.02,1,0,1209.15,720.06
1,12.79,22.1,1,0.1,1,0,1450.67,870.38
0,13.4,23.25,0,0.62,1,1,1721.28,1037.46
1,19.65,35.76,0,0.98,1,1,2508.51,1499.34
0,9.87,17.55,1,0.84,0,0,1071.68,638.98
1,20.65,38.55,0,0.8,0,0,2339.66,1407.81
1,10.75,18.92,0,0.42,1,0,1255.04,752.24
1,43.48,85.28,0,0.99,1,1,5182.78,3102.12
0,15.14,27.04,0,0.82,1,1,1917.73,1151.83
0,65.44,128.18,0,0.34,1,1,7468.65,4484.0
0,15.32,26.48,0,0.75,1,1,1909.05,1148.0
1,13.28,22.66,0,0.43,0,0,1494.66,908.03
1,6.99,11.29,1,0.66,1,0,839.43,499.89
1,4.65,7.09,0,0.97,1,1,894.03,542.92
0,5.56,9.69,0,0.25,0,0,618.76,371.13
1,7.58,12.16,1,0.8,0,0,895.43,539.6
0,16.2,29.75,1,0.59,1,0,1754.95,1049.71
1,8.28,14.61,0,0.95,1,0,1003.28,598.6
0,15.83,28.92,0,0.13,1,1,2011.4,1201.58
1,32.02,61.37,0,0.72,1,1,3893.88,2329.99
0,10.63,19.12,0,0.04,0,0,1158.11,698.22
0,50.56,99.16,1,0.25,1,0,5552.74,3328.96
1,5.09,8.56,0,0.32,1,0,660.83,409.22
0,11.78,20.56,0,0.43,1,0,1256.02,751.25
1,7.91,13.45,0,0.97,1,1,1248.02,753.18
1,23.35,44.11,0,0.07,1,0,2640.84,1584.78
1,3.44,4.32,0,0.17,0,0,451.72,261.9
0,6.02,8.39,1,0.2,1,1,903.57,536.41
0,10.73,19.32,1,0.42,1,0,1166.01,692.05
1,39.41,76.38,0,0.06,1,0,4411.92,2654.5
0,13.44,24.07,0,0.97,1,1,1745.67,1054.89
1,6.07,8.79,0,0.56,1,1,1017.03,620.86
0,5.15,8.3,1,0.81,1,1,856.72,503.93
0,37.82,74.1,0,0.77,1,0,4164.99,2492.15
0,8.67,14.79,1,0.66,1,1,1226.52,739.94
0,6.91,10.06,0,0.9,1,1,996.03,594.78
0,31.93,62.43,0,0.9,1,0,3519.89,2115.4
1,25.68,48.74,0,0.13,1,0,2895.79,1735.25
1,31.03,59.31,0,0.9,1,1,3780.88,2266.79
0,6.86,10.91,1,0.52,1,1,1022.6,605.48
1,4.6,7.2,0,0.27,1,1,895.66,535.51
1,13.29,24.0,1,0.61,1,0,1536.89,923.99
1,13.98,26.59,0,0.28,1,0,1645.14,982.14
1,14.93,27.55,0,0.48,1,1,2022.52,1214.85
1,31.93,62.1,0,0.82,1,1,3909.87,2341.69
0,4.96,6.95,0,0.03,1,1,805.3,480.31
0,22.44,41.78,1,0.18,1,1,2724.81,1632.36
0,5.73,9.29,0,0.96,1,0,616.34,372.13
1,21.64,40.6,0,0.45,1,1,2750.73,1655.73
0,11.49,18.88,0,0.3,1,0,1190.14,723.28
1,7.06,11.09,0,0.92,1,0,835.37,505.12
0,7.9,13.89,1,0.91,1,0,861.73,518.85
1,5.17,7.29,1,0.04,1,1,927.93,566.63
0,12.67,22.76,0,0.36,1,1,1664.85,1001.28
0,6.53,11.27,1,0.91,1,0,714.93,432.03
0,23.57,44.5,1,0.18,1,1,2861.61,1722.75
0,23.25,42.48,0,0.58,1,0,2486.52,1492.78
0,39.72,77.43,0,0.32,1,1,4658.16,2795.55
1,16.42,29.79,0,0.74,0,0,1864.04,1117.59
0,21.72,38.33,0,0.16,1,0,2285.3,1368.32
0,34.16,64.9,0,0.6,1,0,3706.03,2221.14
1,7.94,12.75,0,0.0,1,1,1229.19,743.83
0,4.65,7.17,0,0.25,0,0,497.84,293.22
1,14.35,25.62,1,0.16,1,0,1636.05,982.32
1,4.53,7.3,0,0.21,0,0,596.32,357.68
0,73.62,144.58,1,0.86,1,1,8367.84,5014.58
0,41.79,78.57,1,0.91,0,0,4501.05,2704.82
0,67.61,132.0,1,0.76,1,0,7389.88,4427.24
1,12.75,22.35,0,0.59,1,0,1458.13,871.15
1,16.75,30.72,0,0.23,1,1,2209.58,1326.32
1,13.45,21.63,0,0.27,1,1,1771.86,1071.57
1,24.61,46.75,1,0.31,1,1,3083.96,1853.98
0,5.3,8.18,1,0.78,0,0,558.93,336.91
1,3.64,3.84,0,0.25,1,0,447.34,275.16
1,8.8,13.61,0,0.97,1,1,1298.54,778.8
1,4.46,7.25,1,0.8,1,1,890.19,545.11
1,34.66,66.55,1,1.0,1,1,4179.0,2510.92
1,42.47,82.49,1,0.46,1,1,5046.9,3029.81
0,4.09,7.05,1,0.59,1,1,766.63,452.0
0,28.45,55.13,0,0.28,1,0,3124.92,1879.83
0,25.18,48.23,1,0.6,1,1,3056.79,1837.76
0,3.9,6.19,1,0.97,0,0,430.69,257.3
1,9.11,15.61,1,0.03,1,1,1373.79,822.75
0,8.05,13.68,0,0.29,1,0,860.96,526.65
1,20.29,38.02,1,0.28,1,1,2603.53,1559.14
1,6.63,10.29,1,0.98,0,0,789.45,475.42
0,11.26,19.46,0,0.13,1,1,1497.48,899.66
1,7.39,12.53,0,0.81,1,0,895.25,540.59
1,17.78,32.75,1,0.27,0,0,2021.08,1203.04
1,10.57,18.13,1,0.86,1,0,1223.7,737.58
0,7.71,13.79,0,0.49,0,0,848.49,517.09
0,10.34,18.18,1,0.24,0,0,1111.76,657.55
0,48.13,93.9,0,0.71,1,1,5574.27,3340.82
0,8.4,14.98,1,0.84,1,1,1216.36,733.64
1,6.35,9.86,1,0.47,1,1,1062.5,637.83
1,17.74,32.85,0,0.71,1,1,2322.47,1397.88
1,13.25,23.07,1,0.18,1,1,1806.27,1088.48
1,4.73,7.27,0,0.94,1,0,603.95,363.5
1,59.83,116.81,1,0.1,1,0,6645.0,3995.82
0,10.09,17.04,0,0.22,1,0,1068.65,644.95
1,8.6,15.15,0,0.29,1,1,1334.38,795.0
0,14.35,25.25,1,0.15,1,1,1822.95,1098.27
1,38.77,74.98,1,0.41,1,1,4637.05,2783.07
0,5.5,7.88,0,0.46,1,0,561.6,339.7
0,13.26,25.11,0,0.52,1,1,1764.08,1065.29
1,52.28,101.39,0,0.04,1,1,6106.42,3672.93
1,12.12,22.32,1,0.22,1,0,1425.4,855.66
1,9.86,14.16,0,0.81,0,0,1068.3,645.17
1,8.39,13.54,0,0.81,1,1,1275.39,760.83
0,14.11,25.68,1,0.33,1,1,1825.6,1094.04
1,28.47,54.87,1,0.46,1,0,3221.63,1930.17
0,10.13,17.89,0,0.18,1,0,1092.28,660.54
1,20.3,38.23,1,0.82,1,0,2309.37,1394.26
1,6.18,8.6,1,0.96,1,0,720.23,448.08
0,4.39,6.96,0,0.29,1,0,474.07,288.75
1,7.96,14.28,1,0.78,1,1,1278.14,773.51
1,31.85,59.28,1,0.35,1,1,3821.86,2285.47
0,12.44,22.55,0,0.0,1,1,1648.18,980.97
1,14.63,27.13,0,0.6,1,1,1995.77,1194.12
1,13.71,24.91,1,0.41,1,1,1881.43,1123.59
1,28.23,53.59,0,0.76,1,1,3469.69,2085.37
0,7.65,13.5,0,0.75,0,0,838.52,511.79
0,19.51,36.25,0,0.95,1,1,2410.6,1447.42
1,6.66,11.42,0,0.44,1,0,825.26,491.88
0,48.54,93.57,0,0.48,1,1,5586.3,3354.31
1,7.39,11.96,0,0.4,1,0,880.53,524.72
0,6.24,10.54,0,0.3,1,0,681.66,406.28
1,16.57,30.95,0,0.64,1,0,1907.24,1143.37
1,14.9,25.99,0,0.83,1,0,1673.47,1006.02
0,19.12,34.37,1,0.16,1,0,2036.93,1213.82
0,14.51,24.96,1,0.98,1,1,1824.84,1085.76
1,6.08,9.15,0,0.68,1,0,727.73,432.34
1,38.81,74.69,1,0.78,1,0,4332.1,2601.87
0,21.6,41.38,1,1.0,1,1,2672.6,1598.24
1,28.86,55.8,1,0.5,1,0,3268.01,1969.98
0,8.08,13.75,0,0.07,1,1,1165.91,704.81
0,16.73,31.13,0,0.79,1,1,2120.9,1276.89
1,14.76,25.93,1,0.87,0,0,1664.33,1002.87
0,24.22,46.93,0,0.16,1,0,2668.73,1603.37
1,25.49,49.17,1,0.02,1,0,2900.18,1742.64
0,12.84,23.83,0,0.14,1,0,1407.88,850.94
0,5.18,7.19,1,0.32,1,1,824.33,500.6
0,39.02,76.46,0,0.92,1,0,4297.28,2579.87
1,16.02,30.81,0,0.0,1,1,2174.98,1315.6
1,9.34,14.95,1,0.8,1,1,1365.96,820.96
1,14.83,27.79,0,0.85,1,0,1726.42,1033.58
0,4.64,7.19,0,0.81,1,0,497.62,291.15
0,23.65,45.55,0,0.08,1,0,2598.78,1555.65
1,5.07,6.73,0,0.68,1,1,904.73,549.85
0,9.65,17.5,0,0.95,1,1,1356.83,814.93
1,15.06,27.42,1,0.12,1,1,2024.62,1218.17
0,28.02,53.13,1,0.03,1,0,3044.71,1827.23
1,14.21,25.98,1,0.87,1,1,1940.01,1158.99
0,17.96,34.02,0,0.64,1,1,2269.63,1361.34
1,11.99,21.96,0,0.65,1,1,1707.28,1021.2
0,11.43,20.06,1,0.96,1,0,1224.14,732.31
0,12.22,22.17,1,0.77,1,1,1626.66,972.56
0,13.72,21.86,1,0.4,1,0,1392.16,837.71
0,3.65,5.68,0,0.44,1,1,702.45,426.53
0,6.49,11.39,1,0.14,0,0,715.96,429.75
1,14.01,24.7,0,0.3,0,0,1592.05,945.28
1,9.74,16.71,0,0.45,0,0,1137.38,675.67
1,10.3,18.23,1,0.26,1,1,1511.45,911.1
1,9.58,17.2,0,0.92,1,0,1147.63,684.8
1,7.4,11.1,0,0.01,1,1,1158.94,692.59
0,10.32,17.35,1,0.59,1,0,1080.76,648.8
0,10.85,18.91,1,0.77,1,1,1460.23,873.2
0,12.05,21.02,1,0.73,1,1,1583.14,940.28
1,14.98,27.8,0,0.64,1,1,2033.13,1216.26
0,10.05,18.4,0,0.41,1,0,1103.8,660.26
0,6.35,10.15,0,0.92,0,0,671.99,400.42
1,4.52,7.26,1,0.33,1,1,893.55,540.63
0,78.39,155.39,0,0.75,1,1,8931.15,5360.13
1,5.46,9.07,0,0.93,1,0,696.5,417.99
1,8.47,14.75,0,0.13,1,1,1315.44,796.05
0,16.55,31.34,0,0.95,1,1,2118.12,1264.07
0,14.92,27.26,1,0.78,1,1,1915.41,1158.07
0,21.65,39.93,0,0.62,1,1,2633.5,1589.36
1,9.91,16.65,1,0.37,1,1,1445.13,867.5
0,12.93,24.39,0,0.9,1,0,1428.08,854.88
1,14.8,25.76,0,0.04,1,1,1964.1,1186.17
1,9.38,16.99,1,0.43,1,1,1427.69,856.3
0,16.29,30.24,1,0.76,1,0,1771.76,1064.82
0,27.96,52.06,1,0.81,1,0,3007.85,1806.1
1,11.38,20.88,1,0.2,1,1,1645.69,990.86
0,11.65,19.9,0,0.05,1,1,1530.32,913.69
1,24.37,46.17,0,0.8,1,0,2751.41,1653.04
0,23.83,44.66,0,0.42,1,1,2882.45,1726.06
1,38.09,72.84,1,0.14,1,0,4238.5,2540.11
1,3.9,5.54,0,0.09,1,0,510.05,310.67
1,21.18,40.2,0,0.64,1,1,2716.22,1628.21
0,20.89,37.76,1,0.58,1,1,2526.02,1513.42
0,10.12,15.67,0,0.85,1,0,1026.45,616.89
1,14.1,26.14,0,0.03,1,0,1638.28,989.7
0,23.76,45.02,0,0.87,1,0,2588.0,1564.83
0,6.19,11.13,1,0.89,1,1,993.96,603.09
1,15.51,28.04,1,0.45,1,0,1765.44,1064.91
0,26.91,49.36,0,0.08,1,0,2876.74,1725.92
0,6.02,9.11,0,0.95,1,1,926.39,569.63
0,11.51,19.67,0,0.07,1,1,1516.88,912.12
1,14.07,25.99,0,0.59,1,1,1934.28,1161.39
1,7.2,11.99,0,0.49,1,1,1169.24,704.45
0,6.78,11.54,0,0.84,1,0,735.73,442.76
0,13.05,21.67,1,0.5,1,1,1653.5,986.53
0,19.68,37.5,0,0.47,1,1,2460.84,1474.02
1,17.4,32.59,1,0.88,1,1,2297.17,1381.2
0,6.46,10.68,0,0.96,1,1,994.47,593.74
1,21.98,41.24,0,0.55,1,0,2485.41,1494.48
0,7.81,13.2,0,0.45,1,1,1133.71,681.41
